|tweetid|date|title|url
2470|328132181606154240|Sat Apr 27 13:03:03 +0000 2013|Necomimi cat ears that move to your meow moods |http://lat.ms/11KPDRe
2471|328132179165081601|Sat Apr 27 13:03:02 +0000 2013|'Biggest Loser' launches contestant search |http://lat.ms/11KPDR6
2472|327760554691280896|Fri Apr 26 12:26:20 +0000 2013|Alice Waters, school officials talk teaching with food |http://lat.ms/11HOd9W
2473|327558412504293376|Thu Apr 25 23:03:05 +0000 2013|Government shuts down HIV/AIDS vaccine trial |http://lat.ms/11GkGh7
2474|327511469031821314|Thu Apr 25 19:56:33 +0000 2013|Spending teenage years in the 'stroke belt' seems to increase risk |http://lat.ms/11FX63Q
2475|327415480941936641|Thu Apr 25 13:35:08 +0000 2013|Physicians debate whether patients need to know they're dying |http://lat.ms/14S7F8O
2476|327398985230868481|Thu Apr 25 12:29:35 +0000 2013|China's H7N9 bird flu death toll likely to rise |http://lat.ms/14RXEIQ
2477|327198157308055554|Wed Apr 24 23:11:34 +0000 2013|FDA's counterfeit detection device takes global aim at malaria |http://lat.ms/11DpbJg
2478|327190551835332608|Wed Apr 24 22:41:21 +0000 2013|Bay Area air pollution reaches Devils Postpile National Monument |http://lat.ms/11DlrY5
2479|327052324348497922|Wed Apr 24 13:32:05 +0000 2013|Epilepsy drug in pregnancy linked to baby's higher autism risk |http://lat.ms/14P4NJP
2480|326844958197837824|Tue Apr 23 23:48:05 +0000 2013|I'll have to exercise for HOW LONG to work that off? |http://lat.ms/14NxGWJ
2481|326829538975821824|Tue Apr 23 22:46:48 +0000 2013|College binge drinking raises risk of heart disease |http://lat.ms/14NoYb2
2482|326821806092718081|Tue Apr 23 22:16:05 +0000 2013|The FDA wants you! |http://lat.ms/11A0WeS
2483|326731878696615939|Tue Apr 23 16:18:44 +0000 2013|Pot in a pill: All the pain relief without the smoke |http://lat.ms/11z5F0x
2484|326506975556939776|Tue Apr 23 01:25:03 +0000 2013|Could screening prevent suicides? Not enough evidence, says panel |http://lat.ms/11x5PFq
2485|326468659000254465|Mon Apr 22 22:52:48 +0000 2013|Scientists explore mystery of a psychedelic HIV/AIDS drug |http://lat.ms/14Kqkn5
2486|325598808895533058|Sat Apr 20 13:16:20 +0000 2013|Paul Stanley, from 'chunky' kid to fit KISS rocker |http://lat.ms/11oG0Yh
2487|325598805925982208|Sat Apr 20 13:16:19 +0000 2013|Skeptics weigh in as doctor details his belief in an afterlife, or at least a sequel |http://lat.ms/11oG3mI
2488|325598803182878720|Sat Apr 20 13:16:18 +0000 2013|Bikers will cruise Venice Boulevard for Sunday's CicLAvia |http://lat.ms/11oG36g
2489|325594910776520704|Sat Apr 20 13:00:50 +0000 2013|Set a goal but didn't follow through? Tips to resetting habits |http://lat.ms/11oDBNd
2490|325594908272517121|Sat Apr 20 13:00:50 +0000 2013|Iobella offers oxygen, heat and electricity, for a price |http://lat.ms/11oDBN7
2491|325594906116632577|Sat Apr 20 13:00:49 +0000 2013|Santa Monica Beach, with a power-up option |http://lat.ms/11oDBwL
2492|325356402040246272|Fri Apr 19 21:13:05 +0000 2013|Study: Hookah no safer than cigarettes, just differently dangerous |http://lat.ms/11mAbdV
2493|325019045713805313|Thu Apr 18 22:52:33 +0000 2013|Sparse crop of new antibiotics confronts 'nightmare bacteria' |http://lat.ms/11iFNFX
2494|324973055686352897|Thu Apr 18 19:49:48 +0000 2013|Food-borne illness linked to poultry, seafood on the rise |http://lat.ms/11i95V8
2495|324642816145911809|Wed Apr 17 21:57:33 +0000 2013|Freeway air pollution travels farther in early morning |http://lat.ms/14wXLJB
2496|324519246916890625|Wed Apr 17 13:46:32 +0000 2013|Abuse-resistant OxyContin will be only version available: FDA |http://lat.ms/11cYX02
2497|324503871928016896|Wed Apr 17 12:45:26 +0000 2013|Our dogs and our kids bind us (and our microbiomes) together |http://lat.ms/14vFH2r
2498|324357689515843585|Wed Apr 17 03:04:34 +0000 2013|FDA chief vows to get 'aggressive' with compounding pharmacies |http://lat.ms/14uxOdy
2499|324303700564787201|Tue Apr 16 23:30:02 +0000 2013|Mindful meditation could help you get through the madness |http://lat.ms/14ubIYG
2500|324273133945237504|Tue Apr 16 21:28:34 +0000 2013|Heart attack, stroke not enough to prompt some people to shape up |http://lat.ms/14tXDdT
2501|323951387811667968|Tue Apr 16 00:10:04 +0000 2013|Video chat: Meditation coach Mark Coleman on mind-calming techniques |http://lat.ms/14raFJ4
2502|323889918625579008|Mon Apr 15 20:05:48 +0000 2013|Beer's taste, sans alcoholic effect, triggers dopamine in brain |http://lat.ms/116BkGb
2503|323782275781234688|Mon Apr 15 12:58:04 +0000 2013|Can a company patent your DNA? Supreme Court hears BRCA gene case |http://lat.ms/115erTx
2504|323062026219966466|Sat Apr 13 13:16:03 +0000 2013|Michael Mosley puts his health to many tests |http://lat.ms/10XOmWH
2505|323062024068268033|Sat Apr 13 13:16:03 +0000 2013|Yoga might help boost mental health |http://lat.ms/10XOmWv
2506|323058130718171138|Sat Apr 13 13:00:35 +0000 2013|Yoga has more to offer than traditional classes |http://lat.ms/10XLSaE
2507|323058128595845121|Sat Apr 13 13:00:34 +0000 2013|Let these new bike helmets go to your head |http://lat.ms/10XLPvu
2508|323058126406418436|Sat Apr 13 13:00:34 +0000 2013|Cassey Ho's triangle lift sculpts the lower body |http://lat.ms/10XLRU6
2509|322814521209143296|Fri Apr 12 20:52:34 +0000 2013|FDA finds mold, other contaminants at some drug compounders |http://lat.ms/10VMhdy
2510|322699447157018624|Fri Apr 12 13:15:18 +0000 2013|You lookin' at me? (The answer may surprise you) |http://lat.ms/10UkLxf
2511|322338819049394176|Thu Apr 11 13:22:17 +0000 2013|"Doctors describe ""death with dignity"" program for cancer patients "|http://lat.ms/10PSLLc
2512|322323347591528448|Thu Apr 11 12:20:49 +0000 2013|School meal standards may help students maintain weight |http://lat.ms/14e6uQF
2513|322085779977424898|Wed Apr 10 20:36:48 +0000 2013|Small dishes mean less food for kids, study says |http://lat.ms/10MjOa1
2514|321786561303830530|Wed Apr 10 00:47:49 +0000 2013|French wine could get pricey, climate change study says |http://lat.ms/14a0GHQ
2515|321755920029868032|Tue Apr 09 22:46:03 +0000 2013|Living near traffic linked to increased cancer risk in children |http://lat.ms/149NUcw
2516|321725279007551488|Tue Apr 09 20:44:18 +0000 2013|Study identifies genes linked to Alzheimer's in African Americans |http://lat.ms/149zLMo
2517|321679357074612224|Tue Apr 09 17:41:49 +0000 2013|Last chance to weigh in on feds' proposed rules on school snacks |http://lat.ms/1499U7s
2518|321610146704920577|Tue Apr 09 13:06:48 +0000 2013|FDA approves an old drug for morning sickness |http://lat.ms/10ExrIz
2519|321410637018316800|Mon Apr 08 23:54:02 +0000 2013|Margaret Thatcher's dementia: cause of death or unrelated factor? |http://lat.ms/10BEUYN
2520|321372215780196353|Mon Apr 08 21:21:21 +0000 2013|Red meat and heart disease link: Not all about the fat? |http://lat.ms/146tAZA
2521|321326081850368000|Mon Apr 08 18:18:02 +0000 2013|Even after melanoma, some people keep on using tanning beds |http://lat.ms/10AiJ57
2522|321318354155618305|Mon Apr 08 17:47:20 +0000 2013|Watch it live: The science of a healthful diet explained |http://lat.ms/14638z4
2523|321295332359168000|Mon Apr 08 16:15:51 +0000 2013|Ways to help you find your best self [Live video chat] |http://lat.ms/145Q3WC
2524|321292595781316610|Mon Apr 08 16:04:58 +0000 2013|RT @latimes: Live now: Video chat with @MarielHemingway on ways to help you find your best self  |http://lati.ms/jRdAJ
2525|320525440538267649|Sat Apr 06 13:16:34 +0000 2013|Jackie Joyner-Kersee on family health |http://lat.ms/140qru7
2526|320525438403358720|Sat Apr 06 13:16:34 +0000 2013|Aspirin in a keychain packet could save life |http://lat.ms/140qoyB
2527|320525436243304450|Sat Apr 06 13:16:33 +0000 2013|Food as medicine? What to make of the claims. |http://lat.ms/140qoyv
2528|320521418532061184|Sat Apr 06 13:00:35 +0000 2013|Mariel Hemingway urges change to help others find a personal best |http://lat.ms/10olvu7
2529|320521416355241984|Sat Apr 06 13:00:35 +0000 2013|Try This: 'Elephant ears' massage helps kids perk up |http://lat.ms/10oltlW
2530|320521409967304704|Sat Apr 06 13:00:33 +0000 2013|ElliptiFit adds a fun spin to workouts |http://lat.ms/10olt5w
2531|320512913980932096|Sat Apr 06 12:26:48 +0000 2013|Botulism risk prompts recall of Little Mermaid herring |http://lat.ms/10ocO35
2532|320512911766323201|Sat Apr 06 12:26:47 +0000 2013|Teen contraception decision: Doctors say science trumps politics |http://lat.ms/10ocO2V
2533|320244212593479680|Fri Apr 05 18:39:04 +0000 2013|Plan B must be available to all without a prescription, judge rules |http://lat.ms/10ksogf
2534|319952723413966849|Thu Apr 04 23:20:48 +0000 2013|NYC's failed cap on sugary drinks prompts soul-searching |http://lat.ms/13VxOTy
2535|319914344940990464|Thu Apr 04 20:48:18 +0000 2013|Rich Products expands recall amid E. Coli outbreak |http://lat.ms/13Vdfqu
2536|319806960893587456|Thu Apr 04 13:41:35 +0000 2013|More Americans are living together before marriage, study finds |http://lat.ms/10dINCV
2537|319799294901248000|Thu Apr 04 13:11:08 +0000 2013|A sleep drug that doesn't fog the brain? |http://lat.ms/13U7kls
2538|319569203080347648|Wed Apr 03 21:56:49 +0000 2013|Diagnosis could make parents want to medicate baby, study says |http://lat.ms/10aAzf1
2539|319569200320487425|Wed Apr 03 21:56:49 +0000 2013|Dementia care costs more than treating heart disease or cancer |http://lat.ms/10aAzeJ
2540|319438661798207489|Wed Apr 03 13:18:06 +0000 2013|Volunteers wanted for cancer research |http://lat.ms/108bq4r
2541|319223790603214848|Tue Apr 02 23:04:17 +0000 2013|Another vaccine fails to prevent staph infections, study finds |http://lat.ms/13PzsWP
2542|319208510825058304|Tue Apr 02 22:03:34 +0000 2013|Publix Super Markets recalls fruit and grain salad |http://lat.ms/13Psi4W
2543|319200843561832449|Tue Apr 02 21:33:06 +0000 2013|Obama's BRAIN Initiative to cost far less than Human Genome Project |http://lat.ms/13PopNi
2544|319200839292035072|Tue Apr 02 21:33:05 +0000 2013|Rate of repeat births among teen mothers is down, CDC reports |http://lat.ms/13PorVI
2545|319200837152931840|Tue Apr 02 21:33:04 +0000 2013|Milk allergy alert and recall issued for NuGO nondairy bars |http://lat.ms/13PopwS
2546|319177867344896000|Tue Apr 02 20:01:48 +0000 2013|Undisclosed soy prompts recall by Lisy Corp. |http://lat.ms/104kaZf
2547|319170195316953090|Tue Apr 02 19:31:19 +0000 2013|Possible E. coli contamination spurs Farm Rich products recall |http://lat.ms/13P6OVS
2548|318925081038434304|Tue Apr 02 03:17:19 +0000 2013|Nicotine replacement: safe, even if you still smoke, says FDA |http://lat.ms/13N8LSB
2549|318879153589981185|Tue Apr 02 00:14:49 +0000 2013|Study says: Financial reward + competition = More weight loss |http://lat.ms/13MNYPb
2550|318863857294655488|Mon Apr 01 23:14:02 +0000 2013|Reaction to leg break in NCAA tournament rooted in evolution? |http://lat.ms/ZZpP2X
2551|318840843177979906|Mon Apr 01 21:42:35 +0000 2013|Not every woman should get the BRCA gene test, U.S. task force says |http://lat.ms/13MtR3y
2552|318840841059827712|Mon Apr 01 21:42:34 +0000 2013|American teens getting early start on heart disease risk, survey says |http://lat.ms/13MtR3u
2553|318840117315907584|Mon Apr 01 21:39:42 +0000 2013||
2554|318823882423427073|Mon Apr 01 20:35:11 +0000 2013||
2555|318823514276773888|Mon Apr 01 20:33:43 +0000 2013|RT @renelynch: Your #LATFit nickname: Planking Goddess: MRT @dailygluttony Q: WHO JUST PLANKED FOR  5 MIN.? A: THIS GIRL!  ...|http://t.co/xv
2556|318820392984801282|Mon Apr 01 20:21:19 +0000 2013||
2557|318816006145454080|Mon Apr 01 20:03:53 +0000 2013||
2558|318710600937115648|Mon Apr 01 13:05:03 +0000 2013|Chicken pox vaccine effective over long term, Kaiser study finds |http://lat.ms/13L5Rhb
2559|318004259297828864|Sat Mar 30 14:18:18 +0000 2013|Deaths tied to painkillers rising in the U.S. |http://lat.ms/ZMLdrX
2560|317992499245371394|Sat Mar 30 13:31:34 +0000 2013|Dear meditation diary: From doubtful to mindful |http://lat.ms/13Ga5Xq
2561|317992497227894785|Sat Mar 30 13:31:34 +0000 2013|Yes, even you can meditate |http://lat.ms/13Ga5H6
2562|317988600853692417|Sat Mar 30 13:16:05 +0000 2013|Mindfulness meditation: It may be essential, but, boy, it isn't easy |http://lat.ms/13G8px5
2563|317988598903357440|Sat Mar 30 13:16:04 +0000 2013|Vocabulary refresher course in the language of mindfulness meditation |http://lat.ms/13G8pgO
2564|317988596697157632|Sat Mar 30 13:16:04 +0000 2013|Meditation resources to help you on your journey |http://lat.ms/13G8mBu
2565|317984701673517056|Sat Mar 30 13:00:35 +0000 2013|Getting real will get you results, trainer says |http://lat.ms/13G6CIs
2566|317984699693801472|Sat Mar 30 13:00:34 +0000 2013|Watts up with electric bikes? |http://lat.ms/13G6CIm
2567|317984697764429824|Sat Mar 30 13:00:34 +0000 2013|A semi-serpent-style push-up |http://lat.ms/13G6Cs2
2568|317383241239764992|Thu Mar 28 21:10:36 +0000 2013|Buffalo Trace Distillery recalls sauces over allergen mislabling |http://lat.ms/13BGyhI
2569|317375551679631361|Thu Mar 28 20:40:02 +0000 2013|Kids' menus are not healthy, nutrition group says |http://lat.ms/13BBvh6
2570|317296909016506368|Thu Mar 28 15:27:32 +0000 2013||
2571|317296117136105472|Thu Mar 28 15:24:24 +0000 2013|We hearby recruit Ben into #LATFit! MRT @tboucherLA Tx to Ben for #walking w me #latfit  #walk|http://instagram.com/p/XYx7reSBqY/
2572|317291894470242304|Thu Mar 28 15:07:37 +0000 2013||
2573|317291470845526017|Thu Mar 28 15:05:56 +0000 2013||
2574|317252742378831872|Thu Mar 28 12:32:02 +0000 2013|Do companies that refuse to hire smokers help them or harm them? |http://lat.ms/ZBunfN
2575|317081247627214850|Thu Mar 28 01:10:35 +0000 2013||
2576|317081046413877248|Thu Mar 28 01:09:47 +0000 2013||
2577|317073409718759425|Thu Mar 28 00:39:26 +0000 2013|The Mayor of #LATFit + @LAFitness &gt; MRT @MyLastBite Just a tad sluggish... But I WILL GET my 6 miles done! |http://4sq.com/11O926H
2578|317068790108127235|Thu Mar 28 00:21:05 +0000 2013|FDA clears the way for a pill for multiple sclerosis |http://lat.ms/13yHDXu
2579|317038019800600576|Wed Mar 27 22:18:48 +0000 2013|A new drug shows promise of hepatitis C cure |http://lat.ms/13ypAAF
2580|317022612419117056|Wed Mar 27 21:17:35 +0000 2013|Nearly 18 million Americans will be cancer survivors in 2022 |http://lat.ms/13ygfZy
2581|317007187027320834|Wed Mar 27 20:16:17 +0000 2013|Bacteria may provide some of gastric bypass surgery's boost |http://lat.ms/ZxWpbU
2582|316999528010092546|Wed Mar 27 19:45:51 +0000 2013|Workplaces can be good weight-loss sites, researchers say |http://lat.ms/ZxNVla
2583|316898925640556544|Wed Mar 27 13:06:06 +0000 2013|Food deserts may not be key in what people eat, study says |http://lat.ms/13wJpZl
2584|316683430320541696|Tue Mar 26 22:49:48 +0000 2013|WHO confirms 2 new coronavirus deaths. What is coronavirus? |http://lat.ms/13uSzp9
2585|316675568848486400|Tue Mar 26 22:18:33 +0000 2013|Chelation for heart disease: Positive findings don't sway critics |http://lat.ms/13uOa5m
2586|316648327389257729|Tue Mar 26 20:30:18 +0000 2013|Alert #LATFit nation -- this may be a first: MRT @brigettebrugada #HulaHooping to... Neil Young  #exercise #LATFit|http://po.st/VUGPAB
